timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1587696354150,3909,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-200,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,37
1587696354107,3952,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-151,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,43
1587696354016,4043,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-4,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,85
1587696354331,3728,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-383,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,41
1587696354334,3725,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-385,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,37
1587696354337,3722,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-388,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,42
1587696354173,3886,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-222,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,44
1587696354024,4036,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-13,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,83
1587696354071,3989,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-93,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,60
1587696354104,3956,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-114,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,48
1587696354686,3375,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-665,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,69
1587696354354,3707,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-405,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,41
1587696354039,4022,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-53,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,55
1587696354180,3881,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-230,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,36
1587696354095,3966,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-109,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,39
1587696354330,3731,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-381,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,37
1587696354027,4035,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-21,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,69
1587696354102,3960,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-132,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,48
1587696354121,3941,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-160,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,42
1587696354308,3754,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-359,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,37
1587696354200,3862,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-251,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,40
1587696354097,3965,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-101,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,41
1587696354096,3966,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-122,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,45
1587696354106,3956,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-150,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,41
1587696354043,4019,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-62,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,52
1587696354050,4013,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-76,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,53
1587696354193,3870,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-243,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,40
1587696354375,3688,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-427,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,39
1587696354107,3956,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-144,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,45
1587696354018,4045,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-7,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,83
1587696354104,3960,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-152,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,48
1587696354280,3784,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-327,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,41
1587696354096,3970,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-102,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,44
1587696354104,3963,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-105,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,48
1587696354151,3916,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-199,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,36
1587696354097,3970,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-110,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,44
1587696354054,4013,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-81,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,52
1587696354171,3896,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-221,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,39
1587696354189,3879,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-239,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,40
1587696354339,3729,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-390,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,41
1587696354032,4036,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-34,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,64
1587696354030,4038,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-29,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,61
1587696354113,3955,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-159,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,43
1587696354135,3933,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-182,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,41
1587696354251,3817,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-292,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,42
1587696354073,3995,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-95,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,62
1587696354023,4045,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-11,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,83
1587696354026,4042,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-18,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,68
1587696354034,4034,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-39,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,57
1587696354191,3877,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-241,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,41
1587696354052,4017,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-79,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,51
1587696354144,3925,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-195,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,40
1587696354044,4025,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-64,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,64
1587696356449,1838,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-413,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,1838,ISO-8859-1,1,1,KEVINGAO-Z840,0,383
1587696356448,1840,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-267,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,1839,ISO-8859-1,1,1,KEVINGAO-Z840,0,380
1587696356435,3458,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-505,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,3458,ISO-8859-1,1,1,KEVINGAO-Z840,0,0
1587696356434,3459,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-575,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,3459,ISO-8859-1,1,1,KEVINGAO-Z840,0,0
1587696356454,3439,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-504,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,3439,ISO-8859-1,1,1,KEVINGAO-Z840,0,183
1587696356455,3438,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-499,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,3438,ISO-8859-1,1,1,KEVINGAO-Z840,0,186
1587696356449,3444,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-465,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,3444,ISO-8859-1,1,1,KEVINGAO-Z840,0,190
1587696356455,3438,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-360,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,3438,ISO-8859-1,1,1,KEVINGAO-Z840,0,186
1587696356455,3441,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-484,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,3441,ISO-8859-1,1,1,KEVINGAO-Z840,0,187
1587696357542,2845,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-548,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2845,ISO-8859-1,1,1,KEVINGAO-Z840,0,21
1587696357535,2852,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-643,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2852,ISO-8859-1,1,1,KEVINGAO-Z840,0,19
1587696357544,2843,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-927,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2843,ISO-8859-1,1,1,KEVINGAO-Z840,0,26
1587696357535,2852,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-549,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2852,ISO-8859-1,1,1,KEVINGAO-Z840,0,20
1587696356434,3953,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-550,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,3953,ISO-8859-1,1,1,KEVINGAO-Z840,0,0
1587696357539,2848,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-679,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2848,ISO-8859-1,1,1,KEVINGAO-Z840,0,21
1587696356433,3954,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-605,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,3954,ISO-8859-1,1,1,KEVINGAO-Z840,0,0
1587696357541,2847,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-756,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2847,ISO-8859-1,1,1,KEVINGAO-Z840,0,22
1587696357535,2853,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-659,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2853,ISO-8859-1,1,1,KEVINGAO-Z840,0,44
1587696357550,2838,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-687,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2838,ISO-8859-1,1,1,KEVINGAO-Z840,0,25
1587696357545,2843,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-764,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2843,ISO-8859-1,1,1,KEVINGAO-Z840,0,56
1587696357536,2854,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-747,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2854,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696357538,2852,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-706,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2852,ISO-8859-1,1,1,KEVINGAO-Z840,0,43
1587696357538,2852,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-636,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2852,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696357538,2852,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-688,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2852,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696357535,2855,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-616,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2855,ISO-8859-1,1,1,KEVINGAO-Z840,0,44
1587696357535,2855,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-620,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2855,ISO-8859-1,1,1,KEVINGAO-Z840,0,47
1587696357535,2855,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-638,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2855,ISO-8859-1,1,1,KEVINGAO-Z840,0,45
1587696357539,2851,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-948,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2851,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696357537,2853,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-666,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2853,ISO-8859-1,1,1,KEVINGAO-Z840,0,43
1587696357536,2854,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-758,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2854,ISO-8859-1,1,1,KEVINGAO-Z840,0,44
1587696357660,2731,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-789,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2731,ISO-8859-1,1,1,KEVINGAO-Z840,0,105
1587696357658,2733,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-796,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2733,ISO-8859-1,1,1,KEVINGAO-Z840,0,110
1587696357712,2679,POST /api/Message,502,Bad Gateway,Scenario - 1K 1-569,text,false,,487,381,1000,1000,https://csapi.azurefd.net/api/Message?api-version=2020-04-15,,2679,ISO-8859-1,1,1,KEVINGAO-Z840,0,56
1587696357658,2733,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-739,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2733,ISO-8859-1,1,1,KEVINGAO-Z840,0,111
1587696357658,2735,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-761,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2735,ISO-8859-1,1,1,KEVINGAO-Z840,0,117
1587696357657,2737,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-897,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2737,ISO-8859-1,1,1,KEVINGAO-Z840,0,117
1587696357712,2682,POST /api/Message,502,Bad Gateway,Scenario - 1K 1-578,text,false,,487,381,1000,1000,https://csapi.azurefd.net/api/Message?api-version=2020-04-15,,2682,ISO-8859-1,1,1,KEVINGAO-Z840,0,63
1587696357713,2681,GET /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-959,text,false,,487,292,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,2681,ISO-8859-1,1,1,KEVINGAO-Z840,0,63
1587696357712,2682,POST /api/Message,502,Bad Gateway,Scenario - 1K 1-558,text,false,,487,381,1000,1000,https://csapi.azurefd.net/api/Message?api-version=2020-04-15,,2682,ISO-8859-1,1,1,KEVINGAO-Z840,0,64
